articleID,headlines,userID,numUpvotes,numDownvotes
13974,"Darnold delivers for Vikings with career-high 347 yards and 5 TDs to beat Falcons, Cousins 42-21",user_98,17,19
13975,"Josh Allen throws long TD passes to Shakir, Johnson as Bills try to battle from behind",user_77,41,100
13976,Bettor wagers $3.1M on Eagles to beat Panthers,user_45,97,39
13977,Bears WR Rome Odunze's toe-tapping TD put the Bears on the board,user_6,46,58
13978,"Tua Tagovailoa's TD pass to Jonnu Smith gives Dolphins 32-26 overtime win over Aaron Rodgers, Jets",user_66,15,78
13979,Barkley sets Eagles' single-season rushing mark,user_52,26,3
13980,Wilson throws for 2 touchdowns as Steelers cruise past mistake-prone Browns 27-14,user_90,96,53
13981,O'Connell injures knee on hit Raiders say was late,user_18,69,41
13982,Seahawks' Zach Charbonnet reels off 51-yard TD run vs. Cardinals,user_14,21,22
13983,49ers jump out to 21-point lead after two TDs from WR Jauan Jennings vs. Bears,user_82,13,15
13984,"Brooks' right knee pain 'scary' for RB, Panthers",user_69,33,10
13985,Rams get special teams boost against Bills with blocked punt touchdown,user_14,66,84
13986,"Jaguars score final 10 points, end Titans' slim playoff hopes with 10-6 win",user_48,70,64
13987,Cardinals WR Michael Wilson hauls in 41-yard TD pass vs. Seahawks,user_84,59,39
13988,Week 14 inactives: Who's in and who's out?,user_68,61,94
13989,"Vikings' Sam Darnold connects with Jordan Addison, who runs it in for 49-yard TD",user_48,5,67
13990,"Jerry Jeudy and Jameis Winston pick right back up where they left off, score early vs. Steelers",user_68,9,78
13991,"Source: Pickens to test hamstring, expected to go",user_26,30,63
13992,Will the combo of Garrett Wilson and Davante Adams return in 2025 for the Jets?,user_94,17,10
13993,"Sources: Darnold, Vikes haven't discussed deal",user_15,68,46
13994,Sources: Falcons stick with Cousins despite slump,user_21,69,27
13995,"Fantasy football: Live Week 14 Q&A with our experts, 11 a.m. ET",user_29,40,90
13996,"Taking stock of the 3-10 Patriots at the bye: Rodney Harrison's POV, injury updates, more",user_26,28,32
13997,Seahawks top RB Walker (calf) out vs. Cardinals ,user_69,78,84
13998,Week 14 fantasy football last-minute pickups: Dial up Caleb Williams and Nick Westbrook-Ikhine,user_92,21,45
13999,"Cowboys' Parsons wants McCarthy, others back",user_75,97,19
14000,Titans back home hoping to continue Music City dominance over Jaguars,user_83,32,6
14001,"Niners rule out Williams, Bosa for Bears matchup",user_58,92,64
14002,Dolphins seek their fourth straight win over the Jets when the AFC East rivals meet Sunday,user_93,47,43
14003,Bengals trying to end another 3-game skid in visit to suddenly surging Cowboys,user_63,81,75
14004,Bengals put LB Wilson (knee) on injured reserve,user_18,80,38
14005,Browns sign receiver K. Toney to active roster ,user_39,93,62
14006,Jimmy G found his fit ushering in a young defense as Rams' backup quarterback,user_96,20,90
14007,"Jets' Hall out, Gardner likely to sit vs. Dolphins",user_100,18,58
14008,How Valdes-Scantling went from midseason release to thriving with the Saints ,user_90,96,58
14009,How Budda Baker's on-field presence opens up Cardinals' defense,user_24,85,97
14010,Aidan O'Connell still fighting to be Raiders' long-term starter,user_89,59,100
14011,"NFL Week 14 Props that Pop: Banking on a pair of Titans, another big day for Saquon",user_26,32,95
14012,Steelers' Pickens takes shot at Browns' Newsome,user_18,28,85
14013,NFL ends inquiry of Watson in latest assault case,user_5,26,91
14014,Giants' Nabers questionable with hip flexor injury,user_76,70,51
14015,"Final prep for NFL Week 14: Our predictions, sleepers to watch, upset picks and last-minute buzz",user_24,23,15
14016,Buffalo Bills teammates and fans alike are excited to have OLB Matt Milano back on the field,user_12,28,32
14017,Cooper Rush is getting more 'comfortable' leading Cowboys offense,user_18,80,3
14018,'I want me a shirt': Steelers' aggressive defense dominating for more than just wins,user_84,70,81
14019,NFL stars show off custom 2024 '#MyCauseMyCleats' footwear ,user_64,63,69
14020,Top NFL draft prospects to watch in the seven remaining conference title games: Who could rise?,user_49,73,20
14021,"Bills' push for AFC top seed continues with visit to Rams, who need to keep pace in NFC West",user_54,99,62
14022,"'Plus value' prop bets for Week 14: Anytime TDs, sacks and more",user_94,11,11
14023,Jags' Reynolds ready to move on from shooting,user_31,17,89
14024,Sources: Cards PK's absence due to meniscus fix,user_96,72,37
14025,Giants will try to snap a 7-game losing streak when they host the Saints,user_12,21,36
14026,ESPN+ Week 14 Cheat Sheet: Our best advice,user_4,2,47
14027,"Our guide to every Week 14 NFL game: Matchup previews, predictions, picks and nuggets",user_63,43,40
14028,Moss takes hiatus as ESPN analyst due to health,user_6,9,17
14029,'Not a team that we're scared of': Packers hope they'll get a third chance vs. Lions in playoffs,user_43,79,97
14030,"Don't be afraid: Start Jonnu in the flex, roll with Titans' passing game",user_83,75,77
14031,"Kirk Cousins returns to face an improved Vikings team, with questions about his Falcons future",user_62,45,42
14032,Why the Titans' special teams unit has been more 'frustrating' than special,user_7,58,28
14033,Vikings seek 6th straight win as struggling old friend Kirk Cousins arrives with the Falcons,user_42,95,67
14034,"NFL best bets for Week 14: Analysis, picks and props",user_41,66,23
14035,"NFL Week 14: Betting odds, lines and spreads every game",user_66,54,54
14036,Already-thin Packers lose S Williams (concussion),user_35,44,9
14037,"'Let's finish this': Lions go for it on 4th, seal win",user_34,35,54
14038,Will an improving Panthers' defense boost DC Ejiro Evero's chances of becoming a head coach?,user_91,11,10
14039,The Playbook: Your fantasy football guide for Week 14 games,user_57,46,6
14040,Dan Campbell's 4th-down gambles help Lions beat Packers 34-31 and clinch playoffs,user_47,13,94
14041,Lions retain control of NFC North with late victory over Packers,user_67,76,97
14042,"Jordan Love, Christian Watson connect for 59 yards to set up Packers TD",user_57,48,27
14043,Lions get TDs from 'Sonic and Knuckles' vs. Packers,user_12,62,72
14044,Colts need more production from their tight ends to make a playoff push,user_7,53,82
14045,Giants' rookie Malik Nabers explains 'drops' comment and up-and-down year,user_15,38,72
14046,Sources: Belichick speaks with UNC about opening,user_16,62,68
14047,"Seahawks' Nwosu activated, blasts 'dirty play'",user_99,45,48
14048,"The Steelers look to avoid another misstep against the Browns, 2 weeks after losing in the snow",user_30,41,57
14049,"Surging Eagles host improving Bryce Young, Panthers",user_84,61,83
14050,The Bears look for an interim coach bump when they visit the struggling 49ers,user_12,73,35
14051,Rookie Bucky Irving relishes opportunity to help Buccaneers any way he can against skidding Raiders,user_60,83,95
14052,Seahawks try for 7th straight win in series vs. Cards in crucial NFC West matchup,user_27,80,80
14053,Cowboys lose OL Martin for season due to ankle,user_73,93,47
14054,Is 49ers rookie RB Isaac Guerendo ready to handle starting duties?,user_9,12,22
14055,Chargers aim to end 6-game skid against Chiefs in Sunday night trip to Arrowhead Stadium,user_71,73,23
14056,"Matchup rankings: Darnold, Swift among those set to succeed in Week 14",user_57,15,68
14057,'This dude is a monster for real': Four stories that explain Lions WR Amon-Ra St. Brown,user_47,72,99
14058,Ravens? Chargers? Broncos? Colts? Dolphins?! Barnwell sorts the AFC wild-card race,user_40,46,74
14059,NFL names nominees for Man of the Year Award,user_5,91,6
14060,'Big moment. Cool moment.': The play that set Jordan Love on course as the Packers' franchise QB,user_76,19,94
14061,Can the Chargers get past the mental (and physical) hurdle that is the Chiefs?,user_99,78,90
14062,Latest intel on Deion Sanders' future at Colorado: Why one NFL job might be the perfect fit,user_43,87,57
14063,"Missouri's win, Baker's loss: Mayfield rocks 'Mizzou Grandma' sweatshirt after OU loss",user_82,89,38
14064,Betting tips for 'Thursday Night Football': Packers at Lions,user_12,87,82
14065,Ravens suspend WR Johnson for refusing to play,user_11,50,73
14066,Rodgers: Nothing to prove as Jets' season ends,user_45,21,83
14067,Williams: Bears' turnover 'steppingstone' for me,user_78,25,89
14068,Harbaugh gifts each Chargers player personalized lunch pails with his favorite words,user_75,70,2
14069,Secret of the Eagles' 2024 success? Defense has done a 180,user_8,88,63
14070,The Chiefs need Patrick Mahomes' blindside protected badly -- is D.J. Humphries the guy?,user_41,26,48
14071,"NFL, union agree to changes to drug policies",user_99,48,24
14072,"Jags QB Lawrence to IR, likely ending his season",user_42,36,98
14073,"Why the Jaguars placed QB Trevor Lawrence on injured reserve, plus goals for rest of season",user_91,33,91
14074,Bengals struggling K McPherson headed to IR,user_61,7,83
14075,"Hyde back with Bills, says he'll retire after season",user_5,52,98
14076,QB Lock to make second straight start for Giants,user_4,90,16
14077,"Lions host Packers on Thursday night, hoping to push winning streak to franchise-record 11 straight",user_12,36,42
14078,Titans WR Burks to miss remainder of season,user_11,1,14
14079,Mahomes: Winning tight games keeps KC focused,user_99,45,56
14080,"NFL Week 14 buzz: What we're hearing on the playoff race bubble, coaching carousel, Aaron Rodgers' future",user_12,91,82
14081,"Holmgren, Sterling Sharpe among HOF finalists",user_51,21,9
14082,Mike Clay's top 20 predicted anytime TD scorers for Week 14,user_71,88,29
14083,Al-Shaair suspended 3 games after Lawrence hit,user_98,84,99
14084,The NFL's best at everything: Picking the top players at 102 different skills,user_62,78,21
14085,"NFC North: How Lions, Vikings or Packers could win the division -- and Bears could play spoiler",user_82,23,25
14086,'We're a confident bunch': Broncos head into bye week primed to break playoff drought,user_67,22,3
14087,Ohio State OT Simmons declares for NFL draft,user_70,51,70
14088,Dutch-Ghanaian DB De Boachie commits to Boise State,user_65,88,61
14089,Joe Burrow reveals during 'Hard Knocks' that he bought $2.9 million Batmobile,user_3,31,79
14090,How Commanders got their offense -- and Jayden Daniels -- humming again,user_69,84,4
14091,"Wrexham's amazing 8K watch party: 'Always Sunny' gang, L.A. Chargers celebrate late win",user_86,29,1
14092,Let's check in on 10 intriguing QB situations: Updates on Patrick Mahomes' slump and Justin Herbert's surge,user_35,96,44
14093,Kene Nwangwu shows New York Jets what they have been missing,user_12,71,63
14094,Vikes WR Addison pleads not guilty to DUI charges,user_3,96,79
14095,Seahawks need to fix special teams quick amid NFC West race,user_85,44,45
14096,'You ready?': Patriots WR Kendrick Bourne recreates Kendrick Lamar Super Bowl announcement,user_18,1,98
14097,"Broncos, facing deadline, waive WR Reynolds",user_80,35,56
14098,"49ers lose top RBs McCaffrey, Mason to injuries",user_62,67,69
14099,"5 things Kirk Cousins, Falcons need to do to regain playoff form",user_55,56,94
14100,Commanders hire Clouse as team's new president,user_78,17,96
14101,The dominance of young Derrick Henry,user_70,34,47
14102,Steelers OLB Highsmith expected back Sunday,user_49,66,55
14103,"Week 14 NFL Power Rankings: 1-32 poll, plus a first-time Pro Bowl nominee for every team",user_59,29,43
14104,Shadow Report: Your weekly guide to WR/CB matchups,user_23,21,17
14105,'We are beating ourselves': Why Lamar Jackson is anxious to return from Ravens' bye week,user_20,48,42
14106,NFL coaches with the most consecutive non-losing seasons,user_14,88,89
14107,"A brutal loss, volatile locker room and weird Zoom: Inside the Bears' firing of Matt Eberflus",user_44,82,78
14108,"NFL Week 13: Betting odds, lines and spreads every game",user_90,39,61
14109,"Brunson, Wemby lead trending dog names of 2024; Bronny, Messi among others",user_61,63,34
14110,McMillian's pick-6 helps Broncos spoil career nights by Winston and Jeudy and beat Browns 41-32,user_13,24,58
14111,"RB Joe Mixon has been vital for Texans, C.J. Stroud this season",user_95,42,67
14112,"'It wasn't perfect,' but Broncos find way to wild win",user_71,6,91
14113,Rams claim '23 1st-round CB Forbes off waivers,user_85,27,66
14114,Solak's weekly NFL lessons: It's time to call the 49ers' season -- and look ahead to the rebuild on deck,user_84,69,34
14115,Jeudy's Denver return: 'A lot of boos ... catches too',user_27,12,95
14116,Questions off every NFL Week 13 game: Broncos continue to win despite uncharacteristic defensive lapse,user_55,78,10
14117,Big-play Broncos withstand career game from Jameis Winston in wild victory,user_82,79,34
14118,Browns nod to streamer Kai Cenat with 'noodle game' celebration,user_70,63,66
14119,"49ers' Williams, wife, grieve loss of stillborn son",user_86,26,11
14120,'Cute Minnow': Eli Manning pokes fun at Tom Brady's fishing post,user_20,67,73
14121,"After concerning fumbles, Rams' Kyren Williams relishes win against Saints: 'It feels good to get back to me'",user_91,63,98
14122,"Courtland Sutton reps Travis Hunter's Heisman case, headlining arrivals for NFL Week 13",user_24,3,62
14123,"Taylor, Anarumo shoulder blame for Bengals' skid",user_19,92,12
14124,Ravens' Harbaugh coy on future of WR Johnson,user_59,57,50
14125,Fantasy football waiver wire: Isaac Guerendo becomes a potential season-saving option,user_70,96,28
14126,'Take your L and move on': Baker Mayfield backs flag planting in college football ,user_41,15,35
14127,Bears sticking with GM; will lead coaching search,user_64,55,57
14128,"Saints' Hill has torn ACL, out for rest of season",user_32,5,57
14129,Penix ready but believes Cousins will rebound,user_33,63,76
14130,Texans' Al-Shaair apologizes for hit on Lawrence,user_52,5,3
14131,First bets: Early picks for NFL Week 14 ,user_88,84,89
14132,"After Steve Smith tiff, Jerry Jeudy trying to prove he's more than 'just a guy'",user_58,30,75
14133,Rookie RB Bucky Irving's ascension timely for Bucs in division race,user_84,77,100
14134,ESPN's Moss asks for prayers over health issue,user_64,100,65
14135,Tomlin calls on Pickens to 'grow up' after flags,user_75,99,21
14136,What is the NFL commissioner's exempt list? Who is on it?,user_15,25,5
14137,Is Pat Surtain II the best Broncos cornerback ever? Four Denver CB icons size up his talent,user_35,28,54
14138,"Hot-seat checks for seven coaches under fire: Should the Patriots, Giants and Bengals make a move?",user_17,71,4
14139,Fantasy football dynasty watch: Brock Bowers on pace to shatter rookie TE records,user_21,35,55
14140,Ulbrich: Rodgers to remain Jets' starting QB,user_16,99,14
14141,Reed blasts officials after Jets flagged 12 times,user_57,57,71
14142,"Josh Allen has TDs passing, rushing and receiving as Bills rout 49ers 35-10 in snow, clinch AFC East",user_98,67,52
